feedback_id,customer_id,store_id,rating,comment,channel,date,year_month
13910,6443,3,5,Five stars well deserved!,Phone-Call,2025-03-04,2025-03
13911,6471,5,4,Quick billing and smooth process.,WhatsApp,2023-03-23,2023-03
13912,6419,7,5,Outstanding support and great deals.,In-Store,2023-04-07,2023-04
13913,6147,9,2,Packaging was damaged on arrival.,Website,2023-11-25,2023-11
13914,6144,10,5,Staff went above and beyond to help.,WhatsApp,2025-09-07,2025-09
13915,6141,2,4,Staff went above and beyond to help.,Website,2022-03-19,2022-03
13916,6239,1,2,"Product is average, expected much more.",In-Store,2023-08-07,2023-08
13917,6089,2,4,Good value for money.,In-Store,2022-07-14,2022-07
13918,6410,3,4,Staff went above and beyond to help.,Email,2023-08-18,2023-08
13919,6308,6,5,Store was clean and well organized.,In-Store,2024-04-28,2024-04
13920,6440,7,5,Five stars well deserved!,In-Store,2024-06-05,2024-06
13921,6125,7,2,"Long waiting time, no one attended to us.",WhatsApp,2023-12-13,2023-12
13922,6315,8,2,Packaging was damaged on arrival.,Website,2024-01-01,2024-01
13923,6108,4,5,Outstanding support and great deals.,Email,2023-04-05,2023-04
13924,6388,2,4,Super fast billing and great ambience.,App,2022-03-18,2022-03
13925,6039,7,4,Best electronics store in the city!,Email,2024-01-28,2024-01
13926,6083,2,5,Good value for money.,Phone-Call,2022-04-05,2022-04
13927,6464,2,1,"Long waiting time, no one attended to us.",Email,2022-04-14,2022-04
13928,6284,3,4,Staff went above and beyond to help.,Email,2022-06-07,2022-06
13929,6247,3,3,Service was okay but could be improved.,Phone-Call,2022-07-01,2022-07
13930,6293,4,4,Outstanding support and great deals.,Website,2022-10-22,2022-10
13931,6351,1,3,Service was okay but could be improved.,App,2022-04-25,2022-04
13932,6247,8,4,Quick billing and smooth process.,Website,2024-08-12,2024-08
13933,6415,6,4,Will definitely come back again!,In-Store,2023-07-16,2023-07
13934,6172,1,4,Five stars well deserved!,Phone-Call,2023-04-06,2023-04
13935,6494,7,2,Below average experience overall.,Phone-Call,2023-02-28,2023-02
13936,6410,7,5,Store was clean and well organized.,Phone-Call,2023-09-07,2023-09
13937,6109,9,4,Will definitely come back again!,Email,2024-03-25,2024-03
13938,6088,3,2,"Billing took forever, staff was rude.",App,2023-03-03,2023-03
13939,6343,7,5,Five stars well deserved!,In-Store,2025-06-09,2025-06
13940,6101,1,5,Outstanding support and great deals.,Website,2023-04-04,2023-04
13941,6313,10,3,Would recommend to friends.,Phone-Call,2023-05-23,2023-05
13942,6226,3,4,Store was clean and well organized.,Phone-Call,2024-05-07,2024-05
13943,6285,6,4,Super fast billing and great ambience.,Phone-Call,2024-07-01,2024-07
13944,6437,5,5,Five stars well deserved!,App,2025-09-29,2025-09
13945,6496,7,4,Staff went above and beyond to help.,Email,2024-02-23,2024-02
13946,6324,1,5,Super fast billing and great ambience.,In-Store,2023-05-01,2023-05
13947,6421,2,3,Service was okay but could be improved.,Email,2023-11-29,2023-11
13948,6197,3,4,Super fast billing and great ambience.,In-Store,2022-10-26,2022-10
13949,6007,10,4,Amazing product quality. Very satisfied.,App,2024-11-10,2024-11
13950,6323,5,2,Limited product options and low stock.,App,2025-01-29,2025-01
13951,6410,5,3,Service was okay but could be improved.,Website,2025-10-14,2025-10
13952,6459,1,5,Amazing product quality. Very satisfied.,Phone-Call,2024-03-25,2024-03
13953,6094,9,4,Will definitely come back again!,WhatsApp,2025-10-08,2025-10
13954,6434,5,4,Super fast billing and great ambience.,App,2025-01-05,2025-01
13955,6222,2,4,Super fast billing and great ambience.,WhatsApp,2023-06-07,2023-06
13956,6270,7,5,Best electronics store in the city!,WhatsApp,2025-11-07,2025-11
13957,6238,8,5,Will definitely come back again!,Phone-Call,2022-09-24,2022-09
13958,6025,7,5,Amazing product quality. Very satisfied.,WhatsApp,2023-04-24,2023-04
13959,6415,10,5,Will definitely come back again!,WhatsApp,2024-05-28,2024-05
13960,6275,6,4,Super fast billing and great ambience.,WhatsApp,2024-01-24,2024-01
13961,6017,3,4,Super fast billing and great ambience.,In-Store,2024-08-23,2024-08
13962,6056,2,4,Outstanding support and great deals.,In-Store,2023-12-03,2023-12
13963,6465,3,5,Best electronics store in the city!,Website,2024-09-08,2024-09
13964,6195,4,5,Quick billing and smooth process.,In-Store,2025-03-10,2025-03
13965,6394,1,4,Will definitely come back again!,WhatsApp,2022-02-11,2022-02
13966,6106,8,2,Will not visit again. Terrible experience.,In-Store,2024-04-24,2024-04
13967,6432,8,2,Limited product options and low stock.,In-Store,2025-08-29,2025-08
13968,6362,3,3,Product meets basic expectations.,Phone-Call,2024-10-02,2024-10
13969,6389,1,2,Will not visit again. Terrible experience.,Email,2024-02-05,2024-02
13970,6252,3,4,Will definitely come back again!,Phone-Call,2023-10-14,2023-10
13971,6379,3,3,"Average experience, nothing special.",App,2022-09-20,2022-09
13972,6176,7,4,Amazing product quality. Very satisfied.,Phone-Call,2024-02-09,2024-02
13973,6347,8,4,Super fast billing and great ambience.,Phone-Call,2026-02-06,2026-02
13974,6343,8,4,Staff went above and beyond to help.,Website,2024-01-30,2024-01
13975,6134,10,2,Limited product options and low stock.,App,2025-09-03,2025-09
13976,6074,10,4,Super fast billing and great ambience.,Website,2022-01-15,2022-01
13977,6229,9,4,Staff went above and beyond to help.,App,2022-10-25,2022-10
13978,6242,4,5,Store was clean and well organized.,In-Store,2023-05-28,2023-05
13979,6277,9,2,"Long waiting time, no one attended to us.",WhatsApp,2024-11-21,2024-11
13980,6011,2,4,Amazing product quality. Very satisfied.,App,2022-03-01,2022-03
13981,6337,8,3,"Average experience, nothing special.",WhatsApp,2023-12-17,2023-12
13982,6340,8,4,Best electronics store in the city!,App,2025-03-12,2025-03
13983,6388,9,2,Below average experience overall.,Website,2024-10-17,2024-10
13984,6053,9,2,Will not visit again. Terrible experience.,In-Store,2022-07-12,2022-07
13985,6303,2,2,"Billing took forever, staff was rude.",App,2023-11-22,2023-11
13986,6260,2,3,Store was clean but staff seemed busy.,Phone-Call,2024-01-07,2024-01
13987,6401,6,5,Good value for money.,Email,2022-10-11,2022-10
13988,6391,8,3,Store was clean but staff seemed busy.,WhatsApp,2023-07-02,2023-07
13989,6101,4,5,Store was clean and well organized.,WhatsApp,2024-01-21,2024-01
13990,6362,8,5,Good value for money.,Email,2023-11-05,2023-11
13991,6391,1,5,Will definitely come back again!,Phone-Call,2023-07-18,2023-07
13992,6370,4,5,Staff went above and beyond to help.,In-Store,2023-10-31,2023-10
13993,6080,9,4,Staff went above and beyond to help.,WhatsApp,2022-03-19,2022-03
13994,6146,1,5,Good value for money.,App,2025-09-25,2025-09
13995,6153,2,3,Product meets basic expectations.,Email,2024-02-29,2024-02
13996,6030,3,1,Return process was complicated.,Email,2022-05-24,2022-05
13997,6401,5,4,Outstanding support and great deals.,App,2024-04-06,2024-04
13998,6196,8,4,Staff went above and beyond to help.,Email,2025-04-17,2025-04
13999,6018,5,5,Five stars well deserved!,In-Store,2025-09-30,2025-09
14000,6350,8,2,Below average experience overall.,Phone-Call,2026-02-18,2026-02
14001,6252,3,2,Below average experience overall.,Phone-Call,2023-04-30,2023-04
14002,6236,1,3,Product meets basic expectations.,In-Store,2022-09-05,2022-09
14003,6252,5,1,Limited product options and low stock.,App,2022-12-16,2022-12
14004,6014,1,1,Will not visit again. Terrible experience.,Website,2023-08-19,2023-08
14005,6131,6,3,Store was clean but staff seemed busy.,In-Store,2022-03-29,2022-03
14006,6131,9,5,Outstanding support and great deals.,App,2023-10-02,2023-10
14007,6392,6,4,Staff went above and beyond to help.,App,2023-01-10,2023-01
14008,6086,5,4,Quick billing and smooth process.,Email,2022-07-20,2022-07
14009,6463,8,3,Would recommend to friends.,Email,2023-09-25,2023-09
14010,6394,2,2,Below average experience overall.,Email,2024-11-07,2024-11
14011,6105,10,4,Best electronics store in the city!,In-Store,2022-11-28,2022-11
14012,6086,9,5,Quick billing and smooth process.,App,2023-03-02,2023-03
14013,6051,1,1,Packaging was damaged on arrival.,Website,2023-11-18,2023-11
14014,6126,1,4,Store was clean and well organized.,Phone-Call,2022-06-22,2022-06
14015,6407,8,5,Best electronics store in the city!,Email,2024-06-04,2024-06
14016,6197,1,5,Best electronics store in the city!,WhatsApp,2024-03-15,2024-03
14017,6458,7,4,Good value for money.,Website,2022-12-12,2022-12
14018,6415,2,5,Quick billing and smooth process.,Website,2022-02-18,2022-02
14019,6365,1,4,Best electronics store in the city!,WhatsApp,2022-11-08,2022-11
14020,6213,9,4,Outstanding support and great deals.,Email,2025-07-14,2025-07
14021,6389,9,4,Good value for money.,Phone-Call,2025-10-07,2025-10
14022,6265,4,1,"Long waiting time, no one attended to us.",In-Store,2022-01-05,2022-01
14023,6144,4,4,Will definitely come back again!,Email,2025-11-28,2025-11
14024,6198,7,2,Price is not justified for the quality.,WhatsApp,2026-01-21,2026-01
14025,6065,2,1,Packaging was damaged on arrival.,In-Store,2024-07-07,2024-07
14026,6079,9,4,Store was clean and well organized.,App,2023-04-15,2023-04
14027,6083,7,5,Will definitely come back again!,Website,2022-08-13,2022-08
14028,6335,9,5,Good value for money.,In-Store,2023-03-27,2023-03
14029,6186,4,4,Amazing product quality. Very satisfied.,Phone-Call,2025-02-10,2025-02
14030,6391,4,1,Will not visit again. Terrible experience.,Phone-Call,2025-08-26,2025-08
14031,6068,1,4,Staff went above and beyond to help.,Website,2026-02-23,2026-02
14032,6123,10,5,Outstanding support and great deals.,WhatsApp,2024-08-08,2024-08
14033,6293,4,2,"Billing took forever, staff was rude.",Website,2022-05-12,2022-05
14034,6192,2,3,"Met some expectations, decent selection.",App,2023-12-12,2023-12
14035,6030,6,2,Return process was complicated.,In-Store,2023-02-18,2023-02
14036,6260,2,4,Amazing product quality. Very satisfied.,Email,2023-10-13,2023-10
14037,6455,5,5,Amazing product quality. Very satisfied.,Email,2025-07-16,2025-07
14038,6068,3,5,Will definitely come back again!,WhatsApp,2023-04-17,2023-04
14039,6194,7,4,Good value for money.,Phone-Call,2024-01-04,2024-01
14040,6437,3,2,Price is not justified for the quality.,Website,2025-01-29,2025-01
14041,6080,2,4,Will definitely come back again!,Phone-Call,2023-05-08,2023-05
14042,6248,1,3,Store was clean but staff seemed busy.,Email,2023-06-15,2023-06
14043,6456,6,3,Satisfactory but room for improvement.,Website,2024-12-05,2024-12
14044,6109,5,5,Five stars well deserved!,In-Store,2024-10-24,2024-10
14045,6457,1,1,"Billing took forever, staff was rude.",Phone-Call,2024-08-15,2024-08
14046,6334,5,1,Will not visit again. Terrible experience.,Website,2025-11-04,2025-11
14047,6138,8,3,Store was clean but staff seemed busy.,Website,2025-10-14,2025-10
14048,6316,6,1,Packaging was damaged on arrival.,Phone-Call,2025-01-11,2025-01
14049,6428,5,1,Overpriced and poor quality.,Website,2023-06-05,2023-06
14050,6001,8,4,Amazing product quality. Very satisfied.,Email,2026-03-20,2026-03
14051,6044,8,4,Outstanding support and great deals.,In-Store,2024-09-23,2024-09
14052,6492,8,2,"Billing took forever, staff was rude.",Website,2024-11-15,2024-11
14053,6338,2,5,Will definitely come back again!,Phone-Call,2025-07-11,2025-07
14054,6115,4,4,Best electronics store in the city!,App,2025-02-10,2025-02
14055,6334,10,3,Store was clean but staff seemed busy.,Phone-Call,2022-03-07,2022-03
14056,6466,1,3,Would recommend to friends.,App,2025-07-24,2025-07
14057,6087,1,4,Will definitely come back again!,Phone-Call,2025-10-25,2025-10
14058,6016,8,5,Super fast billing and great ambience.,WhatsApp,2025-07-29,2025-07
14059,6325,8,4,Super fast billing and great ambience.,Phone-Call,2023-11-04,2023-11
14060,6234,2,5,Five stars well deserved!,WhatsApp,2022-12-21,2022-12
14061,6368,6,5,Five stars well deserved!,Email,2025-02-12,2025-02
14062,6154,6,2,Below average experience overall.,Phone-Call,2022-10-29,2022-10
14063,6262,9,2,Packaging was damaged on arrival.,Email,2023-10-28,2023-10
14064,6413,8,5,Outstanding support and great deals.,App,2026-01-21,2026-01
14065,6449,1,5,Store was clean and well organized.,In-Store,2023-01-29,2023-01
14066,6078,8,2,Price is not justified for the quality.,WhatsApp,2022-11-19,2022-11
14067,6379,6,4,Amazing product quality. Very satisfied.,Email,2025-03-18,2025-03
14068,6244,4,1,Will not visit again. Terrible experience.,Phone-Call,2025-11-07,2025-11
14069,6141,1,4,Five stars well deserved!,Phone-Call,2023-10-11,2023-10
14070,6251,7,5,Five stars well deserved!,In-Store,2023-12-20,2023-12
14071,6397,8,5,Amazing product quality. Very satisfied.,Email,2023-02-22,2023-02
14072,6118,2,1,Packaging was damaged on arrival.,Website,2024-03-21,2024-03
14073,6281,10,4,Staff went above and beyond to help.,App,2024-02-15,2024-02
14074,6082,6,1,"Long waiting time, no one attended to us.",Phone-Call,2025-02-05,2025-02
14075,6474,8,4,Quick billing and smooth process.,Website,2022-09-10,2022-09
14076,6003,3,3,Service was okay but could be improved.,Website,2022-12-28,2022-12
14077,6024,5,2,Below average experience overall.,In-Store,2024-12-18,2024-12
14078,6117,3,2,Below average experience overall.,In-Store,2022-10-07,2022-10
14079,6138,10,4,Best electronics store in the city!,Website,2023-01-19,2023-01
14080,6257,10,3,Service was okay but could be improved.,WhatsApp,2025-10-10,2025-10
14081,6020,8,1,Below average experience overall.,Website,2025-04-23,2025-04
14082,6188,8,3,"Met some expectations, decent selection.",Phone-Call,2023-04-11,2023-04
14083,6327,6,4,Best electronics store in the city!,Phone-Call,2023-05-24,2023-05
14084,6002,2,4,Quick billing and smooth process.,In-Store,2023-03-12,2023-03
14085,6303,10,5,Store was clean and well organized.,Email,2025-11-24,2025-11
14086,6109,3,2,Below average experience overall.,Phone-Call,2025-06-10,2025-06
14087,6067,10,1,Limited product options and low stock.,Website,2023-08-10,2023-08
14088,6249,7,4,Store was clean and well organized.,Website,2026-02-11,2026-02
14089,6311,9,3,"Average experience, nothing special.",WhatsApp,2024-01-26,2024-01
14090,6453,10,4,Best electronics store in the city!,In-Store,2025-11-24,2025-11
14091,6374,7,2,Return process was complicated.,App,2025-02-03,2025-02
14092,6058,8,2,"Billing took forever, staff was rude.",WhatsApp,2024-08-30,2024-08
14093,6324,5,5,Will definitely come back again!,Phone-Call,2022-05-24,2022-05
14094,6459,6,4,Five stars well deserved!,Website,2022-10-09,2022-10
14095,6081,7,4,Super fast billing and great ambience.,In-Store,2023-09-25,2023-09
14096,6034,9,5,Super fast billing and great ambience.,Website,2022-02-04,2022-02
14097,6142,5,4,Five stars well deserved!,Website,2024-05-13,2024-05
14098,6432,6,4,Best electronics store in the city!,Phone-Call,2022-04-03,2022-04
14099,6036,5,4,Store was clean and well organized.,WhatsApp,2024-12-13,2024-12
14100,6342,4,1,"Billing took forever, staff was rude.",WhatsApp,2024-04-15,2024-04
14101,6101,9,4,Amazing product quality. Very satisfied.,Phone-Call,2025-11-15,2025-11
14102,6205,7,1,"Long waiting time, no one attended to us.",Website,2025-02-18,2025-02
14103,6062,8,3,Satisfactory but room for improvement.,WhatsApp,2022-10-01,2022-10
14104,6184,5,3,Satisfactory but room for improvement.,Website,2025-02-22,2025-02
14105,6185,10,4,Outstanding support and great deals.,App,2022-01-16,2022-01
14106,6419,6,2,Overpriced and poor quality.,App,2025-05-06,2025-05
14107,6318,1,5,Outstanding support and great deals.,Phone-Call,2022-04-11,2022-04
14108,6074,10,3,Service was okay but could be improved.,App,2025-01-17,2025-01
14109,6214,5,1,"Product is average, expected much more.",Phone-Call,2025-04-19,2025-04
14110,6043,1,5,Good value for money.,In-Store,2023-01-24,2023-01
14111,6416,10,5,Will definitely come back again!,WhatsApp,2025-12-02,2025-12
14112,6077,3,4,Will definitely come back again!,In-Store,2024-05-13,2024-05
14113,6193,4,4,Quick billing and smooth process.,Phone-Call,2025-12-26,2025-12
14114,6477,7,4,Super fast billing and great ambience.,Phone-Call,2023-07-11,2023-07
14115,6168,6,3,Would recommend to friends.,WhatsApp,2023-08-22,2023-08
14116,6169,1,5,Will definitely come back again!,App,2024-11-18,2024-11
14117,6166,3,4,Amazing product quality. Very satisfied.,In-Store,2025-07-30,2025-07
14118,6209,1,2,Overpriced and poor quality.,WhatsApp,2023-02-26,2023-02
14119,6299,2,4,Five stars well deserved!,In-Store,2023-06-30,2023-06
14120,6263,6,2,Return process was complicated.,App,2023-01-30,2023-01
14121,6101,4,4,Will definitely come back again!,App,2025-03-15,2025-03
14122,6299,8,5,Amazing product quality. Very satisfied.,Email,2025-07-06,2025-07
14123,6205,4,3,Store was clean but staff seemed busy.,WhatsApp,2024-11-01,2024-11
14124,6064,4,4,Amazing product quality. Very satisfied.,In-Store,2023-08-28,2023-08
14125,6074,2,4,Super fast billing and great ambience.,App,2025-12-21,2025-12
14126,6305,1,3,Store was clean but staff seemed busy.,Phone-Call,2022-03-15,2022-03
14127,6281,5,3,Satisfactory but room for improvement.,In-Store,2024-11-04,2024-11
14128,6064,4,5,Quick billing and smooth process.,Website,2023-12-07,2023-12
